GAME_ID,SEASON,date,HOME_TEAM_ID,VISITOR_TEAM_ID,home_points,home_fg_pct,home_ft_pct,home_fg3_pct,home_ast,home_reb,away_points,away_fg_pct,away_ft_pct,away_fg3_pct,away_ast,away_reb,home_win,point_diff,total_points,home_team_name,away_team_name
22100224,2021,2021-11-18,1610612739,1610612744,89.0,0.425,0.563,0.308,22.0,42.0,104.0,0.494,0.875,0.349,36.0,34.0,0,-15.0,193.0,Cleveland Cavaliers,Golden State Warriors
22100225,2021,2021-11-18,1610612748,1610612764,112.0,0.5,0.833,0.385,27.0,41.0,97.0,0.494,0.6,0.417,25.0,37.0,1,15.0,209.0,Miami Heat,Washington Wizards
22100226,2021,2021-11-18,1610612763,1610612746,120.0,0.542,0.833,0.423,28.0,47.0,108.0,0.467,1.0,0.41,24.0,34.0,1,12.0,228.0,Memphis Grizzlies,Los Angeles Clippers
22100227,2021,2021-11-18,1610612750,1610612759,115.0,0.477,0.8,0.429,30.0,47.0,90.0,0.417,0.737,0.188,26.0,42.0,1,25.0,205.0,Minnesota Timberwolves,San Antonio Spurs
22100228,2021,2021-11-18,1610612743,1610612755,89.0,0.36,0.813,0.333,22.0,46.0,103.0,0.506,0.5,0.379,22.0,45.0,0,-14.0,192.0,Denver Nuggets,Philadelphia 76ers
22100229,2021,2021-11-18,1610612762,1610612761,119.0,0.55,0.923,0.413,34.0,46.0,103.0,0.415,0.882,0.263,24.0,35.0,1,16.0,222.0,Utah Jazz,Toronto Raptors
22100213,2021,2021-11-17,1610612766,1610612764,97.0,0.438,0.5,0.313,30.0,59.0,87.0,0.367,0.813,0.19,23.0,48.0,1,10.0,184.0,Charlotte Hornets,Washington Wizards
22100214,2021,2021-11-17,1610612765,1610612754,97.0,0.425,0.75,0.286,16.0,42.0,89.0,0.418,0.737,0.243,14.0,43.0,1,8.0,186.0,Detroit Pistons,Indiana Pacers
22100215,2021,2021-11-17,1610612737,1610612738,110.0,0.506,0.833,0.351,28.0,40.0,99.0,0.44,0.824,0.268,24.0,42.0,1,11.0,209.0,Atlanta Hawks,Boston Celtics
22100216,2021,2021-11-17,1610612751,1610612739,109.0,0.458,0.84,0.375,29.0,47.0,99.0,0.393,0.857,0.25,20.0,50.0,1,10.0,208.0,Brooklyn Nets,Cleveland Cavaliers
22100217,2021,2021-11-17,1610612748,1610612740,113.0,0.483,0.824,0.375,29.0,39.0,98.0,0.44,0.786,0.286,18.0,38.0,1,15.0,211.0,Miami Heat,New Orleans Pelicans
22100218,2021,2021-11-17,1610612752,1610612753,98.0,0.42,0.667,0.327,25.0,45.0,104.0,0.406,0.833,0.289,20.0,51.0,0,-6.0,202.0,New York Knicks,Orlando Magic
22100219,2021,2021-11-17,1610612749,1610612747,109.0,0.46,0.708,0.324,22.0,52.0,102.0,0.417,0.833,0.279,24.0,48.0,1,7.0,211.0,Milwaukee Bucks,Los Angeles Lakers
22100220,2021,2021-11-17,1610612750,1610612758,107.0,0.5,0.833,0.278,20.0,35.0,97.0,0.366,0.76,0.263,19.0,47.0,1,10.0,204.0,Minnesota Timberwolves,Sacramento Kings
22100221,2021,2021-11-17,1610612760,1610612745,101.0,0.446,0.563,0.256,18.0,56.0,89.0,0.356,0.684,0.286,16.0,46.0,1,12.0,190.0,Oklahoma City Thunder,Houston Rockets
22100222,2021,2021-11-17,1610612756,1610612742,105.0,0.441,0.714,0.333,27.0,49.0,98.0,0.413,1.0,0.5,28.0,50.0,1,7.0,203.0,Phoenix Suns,Dallas Mavericks
22100223,2021,2021-11-17,1610612757,1610612741,112.0,0.44,0.964,0.355,26.0,44.0,107.0,0.47,0.8,0.448,23.0,36.0,1,5.0,219.0,Portland Trail Blazers,Chicago Bulls
22100210,2021,2021-11-16,1610612751,1610612744,99.0,0.386,0.778,0.278,21.0,38.0,117.0,0.519,0.786,0.325,25.0,53.0,0,-18.0,216.0,Brooklyn Nets,Golden State Warriors
22100211,2021,2021-11-16,1610612762,1610612755,120.0,0.517,0.632,0.421,27.0,56.0,85.0,0.367,0.765,0.207,19.0,42.0,1,35.0,205.0,Utah Jazz,Philadelphia 76ers
22100212,2021,2021-11-16,1610612746,1610612759,106.0,0.435,0.909,0.316,16.0,52.0,92.0,0.432,0.714,0.227,26.0,41.0,1,14.0,198.0,Los Angeles Clippers,San Antonio Spurs
22100199,2021,2021-11-15,1610612739,1610612738,92.0,0.386,0.75,0.4,18.0,42.0,98.0,0.462,0.8,0.345,23.0,46.0,0,-6.0,190.0,Cleveland Cavaliers,Boston Celtics
22100200,2021,2021-11-15,1610612765,1610612758,107.0,0.406,0.941,0.277,23.0,47.0,129.0,0.531,0.818,0.485,32.0,47.0,0,-22.0,236.0,Detroit Pistons,Sacramento Kings
22100201,2021,2021-11-15,1610612764,1610612740,105.0,0.464,0.68,0.357,23.0,42.0,100.0,0.405,0.853,0.524,20.0,45.0,1,5.0,205.0,Washington Wizards,New Orleans Pelicans
22100202,2021,2021-11-15,1610612737,1610612753,129.0,0.553,0.656,0.467,32.0,46.0,111.0,0.453,0.643,0.372,30.0,41.0,1,18.0,240.0,Atlanta Hawks,Orlando Magic
22100203,2021,2021-11-15,1610612752,1610612754,92.0,0.43,0.7,0.324,22.0,46.0,84.0,0.372,0.75,0.216,16.0,44.0,1,8.0,176.0,New York Knicks,Indiana Pacers
22100204,2021,2021-11-15,1610612742,1610612743,111.0,0.5,0.7,0.389,30.0,44.0,101.0,0.476,0.706,0.281,20.0,46.0,1,10.0,212.0,Dallas Mavericks,Denver Nuggets
22100205,2021,2021-11-15,1610612763,1610612745,136.0,0.542,0.8,0.39,33.0,49.0,102.0,0.379,0.731,0.289,24.0,46.0,1,34.0,238.0,Memphis Grizzlies,Houston Rockets
22100206,2021,2021-11-15,1610612750,1610612756,96.0,0.365,0.778,0.295,18.0,54.0,99.0,0.376,0.778,0.226,21.0,52.0,0,-3.0,195.0,Minnesota Timberwolves,Phoenix Suns
22100207,2021,2021-11-15,1610612760,1610612748,90.0,0.41,0.7,0.366,26.0,42.0,103.0,0.451,0.846,0.45,22.0,45.0,0,-13.0,193.0,Oklahoma City Thunder,Miami Heat
22100208,2021,2021-11-15,1610612757,1610612761,118.0,0.561,0.714,0.444,25.0,39.0,113.0,0.461,0.889,0.455,20.0,39.0,1,5.0,231.0,Portland Trail Blazers,Toronto Raptors
22100209,2021,2021-11-15,1610612747,1610612741,103.0,0.456,0.806,0.188,19.0,43.0,121.0,0.551,0.727,0.441,31.0,36.0,0,-18.0,224.0,Los Angeles Lakers,Chicago Bulls
22100192,2021,2021-11-14,1610612747,1610612759,114.0,0.518,0.765,0.484,28.0,46.0,106.0,0.444,0.667,0.444,28.0,43.0,1,8.0,220.0,Los Angeles Lakers,San Antonio Spurs
22100193,2021,2021-11-14,1610612737,1610612749,120.0,0.485,0.846,0.429,21.0,51.0,100.0,0.452,0.625,0.341,24.0,30.0,1,20.0,220.0,Atlanta Hawks,Milwaukee Bucks
22100194,2021,2021-11-14,1610612766,1610612744,106.0,0.477,0.667,0.389,23.0,39.0,102.0,0.422,0.68,0.231,31.0,49.0,1,4.0,208.0,Charlotte Hornets,Golden State Warriors
22100195,2021,2021-11-14,1610612745,1610612756,89.0,0.412,0.667,0.219,19.0,48.0,115.0,0.433,0.85,0.35,19.0,52.0,0,-26.0,204.0,Houston Rockets,Phoenix Suns
22100196,2021,2021-11-14,1610612760,1610612751,96.0,0.4,0.909,0.311,20.0,44.0,120.0,0.5,0.952,0.419,31.0,44.0,0,-24.0,216.0,Oklahoma City Thunder,Brooklyn Nets
22100197,2021,2021-11-14,1610612743,1610612757,124.0,0.522,0.786,0.475,29.0,49.0,95.0,0.438,0.923,0.333,22.0,36.0,1,29.0,219.0,Denver Nuggets,Portland Trail Blazers
22100198,2021,2021-11-14,1610612746,1610612741,90.0,0.358,1.0,0.324,16.0,44.0,100.0,0.442,0.929,0.379,19.0,45.0,0,-10.0,190.0,Los Angeles Clippers,Chicago Bulls
22100185,2021,2021-11-13,1610612762,1610612748,105.0,0.412,0.72,0.321,23.0,38.0,111.0,0.494,0.875,0.394,23.0,48.0,0,-6.0,216.0,Utah Jazz,Miami Heat
22100186,2021,2021-11-13,1610612754,1610612755,118.0,0.573,0.667,0.5,33.0,37.0,113.0,0.427,0.862,0.522,16.0,46.0,1,5.0,231.0,Indiana Pacers,Philadelphia 76ers
22100187,2021,2021-11-13,1610612753,1610612764,92.0,0.337,0.85,0.325,21.0,44.0,104.0,0.5,0.8,0.343,29.0,48.0,0,-12.0,196.0,Orlando Magic,Washington Wizards
22100188,2021,2021-11-13,1610612740,1610612763,112.0,0.481,0.88,0.483,29.0,37.0,101.0,0.432,0.81,0.333,21.0,39.0,1,11.0,213.0,New Orleans Pelicans,Memphis Grizzlies
22100189,2021,2021-11-13,1610612761,1610612765,121.0,0.506,0.645,0.382,21.0,39.0,127.0,0.544,0.867,0.429,34.0,34.0,0,-6.0,248.0,Toronto Raptors,Detroit Pistons
22100190,2021,2021-11-13,1610612739,1610612738,91.0,0.383,0.864,0.263,17.0,39.0,89.0,0.423,0.944,0.261,20.0,47.0,1,2.0,180.0,Cleveland Cavaliers,Boston Celtics
22100191,2021,2021-11-13,1610612746,1610612750,129.0,0.535,0.778,0.4,35.0,57.0,102.0,0.392,0.688,0.306,25.0,41.0,1,27.0,231.0,Los Angeles Clippers,Minnesota Timberwolves
22100174,2021,2021-11-12,1610612766,1610612752,104.0,0.433,0.667,0.278,25.0,49.0,96.0,0.387,0.611,0.371,17.0,51.0,1,8.0,200.0,Charlotte Hornets,New York Knicks
22100175,2021,2021-11-12,1610612738,1610612749,122.0,0.49,0.889,0.293,22.0,53.0,113.0,0.449,0.818,0.34,23.0,39.0,1,9.0,235.0,Boston Celtics,Milwaukee Bucks
22100176,2021,2021-11-12,1610612739,1610612765,98.0,0.476,0.667,0.341,27.0,40.0,78.0,0.367,0.846,0.3,18.0,43.0,1,20.0,176.0,Cleveland Cavaliers,Detroit Pistons
22100177,2021,2021-11-12,1610612745,1610612757,92.0,0.4,0.63,0.219,13.0,49.0,104.0,0.391,0.806,0.306,21.0,52.0,0,-12.0,196.0,Houston Rockets,Portland Trail Blazers
22100178,2021,2021-11-12,1610612763,1610612756,94.0,0.378,0.565,0.212,19.0,59.0,119.0,0.489,1.0,0.486,28.0,46.0,0,-25.0,213.0,Memphis Grizzlies,Phoenix Suns
22100179,2021,2021-11-12,1610612740,1610612751,112.0,0.489,0.813,0.406,26.0,43.0,120.0,0.5,0.741,0.529,27.0,34.0,0,-8.0,232.0,New Orleans Pelicans,Brooklyn Nets
22100180,2021,2021-11-12,1610612760,1610612758,105.0,0.424,0.733,0.333,13.0,52.0,103.0,0.4,0.765,0.341,20.0,49.0,1,2.0,208.0,Oklahoma City Thunder,Sacramento Kings
22100181,2021,2021-11-12,1610612759,1610612742,109.0,0.488,0.7,0.433,30.0,41.0,123.0,0.46,0.684,0.4,30.0,48.0,0,-14.0,232.0,San Antonio Spurs,Dallas Mavericks
22100182,2021,2021-11-12,1610612743,1610612737,105.0,0.444,0.75,0.286,26.0,49.0,96.0,0.409,0.714,0.179,20.0,50.0,1,9.0,201.0,Denver Nuggets,Atlanta Hawks
22100183,2021,2021-11-12,1610612744,1610612741,119.0,0.484,0.875,0.326,27.0,47.0,93.0,0.436,0.773,0.296,18.0,38.0,1,26.0,212.0,Golden State Warriors,Chicago Bulls
22100184,2021,2021-11-12,1610612747,1610612750,83.0,0.354,0.8,0.22,17.0,44.0,107.0,0.457,0.75,0.324,24.0,54.0,0,-24.0,190.0,Los Angeles Lakers,Minnesota Timberwolves
22100171,2021,2021-11-11,1610612755,1610612761,109.0,0.455,0.947,0.324,29.0,39.0,115.0,0.438,1.0,0.424,25.0,47.0,0,-6.0,224.0,Philadelphia 76ers,Toronto Raptors
22100172,2021,2021-11-11,1610612762,1610612754,100.0,0.47,0.565,0.281,22.0,37.0,111.0,0.448,0.737,0.355,19.0,53.0,0,-11.0,211.0,Utah Jazz,Indiana Pacers
22100173,2021,2021-11-11,1610612746,1610612748,112.0,0.473,0.882,0.297,20.0,42.0,109.0,0.443,0.824,0.22,18.0,50.0,1,3.0,221.0,Los Angeles Clippers,Miami Heat
22100158,2021,2021-11-10,1610612739,1610612764,94.0,0.461,0.714,0.29,21.0,40.0,97.0,0.417,1.0,0.357,25.0,49.0,0,-3.0,191.0,Cleveland Cavaliers,Washington Wizards
22100159,2021,2021-11-10,1610612753,1610612751,90.0,0.38,0.667,0.121,19.0,49.0,123.0,0.505,0.882,0.432,29.0,49.0,0,-33.0,213.0,Orlando Magic,Brooklyn Nets
22100160,2021,2021-11-10,1610612738,1610612761,104.0,0.447,0.667,0.345,21.0,44.0,88.0,0.429,0.842,0.24,20.0,41.0,1,16.0,192.0,Boston Celtics,Toronto Raptors
22100161,2021,2021-11-10,1610612752,1610612749,100.0,0.434,0.706,0.432,19.0,38.0,112.0,0.444,0.667,0.52,29.0,50.0,0,-12.0,212.0,New York Knicks,Milwaukee Bucks
22100162,2021,2021-11-10,1610612745,1610612765,104.0,0.427,0.647,0.353,17.0,42.0,112.0,0.433,0.667,0.333,23.0,49.0,0,-8.0,216.0,Houston Rockets,Detroit Pistons
22100163,2021,2021-11-10,1610612741,1610612742,117.0,0.506,0.857,0.484,26.0,46.0,107.0,0.458,0.792,0.364,23.0,43.0,1,10.0,224.0,Chicago Bulls,Dallas Mavericks
22100164,2021,2021-11-10,1610612763,1610612766,108.0,0.421,0.6,0.237,27.0,57.0,118.0,0.456,0.875,0.417,32.0,49.0,0,-10.0,226.0,Memphis Grizzlies,Charlotte Hornets
22100165,2021,2021-11-10,1610612740,1610612760,100.0,0.351,0.719,0.257,24.0,50.0,108.0,0.425,0.8,0.294,23.0,56.0,0,-8.0,208.0,New Orleans Pelicans,Oklahoma City Thunder
22100166,2021,2021-11-10,1610612759,1610612758,136.0,0.533,0.645,0.563,34.0,43.0,117.0,0.516,0.813,0.278,20.0,44.0,1,19.0,253.0,San Antonio Spurs,Sacramento Kings
22100167,2021,2021-11-10,1610612743,1610612754,101.0,0.429,0.85,0.4,19.0,39.0,98.0,0.476,0.636,0.355,22.0,48.0,1,3.0,199.0,Denver Nuggets,Indiana Pacers
22100168,2021,2021-11-10,1610612756,1610612757,119.0,0.521,0.833,0.393,27.0,39.0,109.0,0.484,0.875,0.233,24.0,46.0,1,10.0,228.0,Phoenix Suns,Portland Trail Blazers
22100169,2021,2021-11-10,1610612744,1610612750,123.0,0.471,0.8,0.275,23.0,53.0,110.0,0.411,0.75,0.386,30.0,40.0,1,13.0,233.0,Golden State Warriors,Minnesota Timberwolves
22100170,2021,2021-11-10,1610612747,1610612748,120.0,0.5,0.625,0.474,26.0,50.0,117.0,0.417,0.771,0.27,26.0,47.0,1,3.0,237.0,Los Angeles Lakers,Miami Heat
22100155,2021,2021-11-09,1610612755,1610612749,109.0,0.408,0.917,0.326,21.0,46.0,118.0,0.463,0.714,0.385,21.0,52.0,0,-9.0,227.0,Philadelphia 76ers,Milwaukee Bucks
22100156,2021,2021-11-09,1610612762,1610612737,110.0,0.506,0.813,0.395,21.0,44.0,98.0,0.435,0.6,0.514,22.0,32.0,1,12.0,208.0,Utah Jazz,Atlanta Hawks
22100157,2021,2021-11-09,1610612746,1610612757,117.0,0.518,0.684,0.533,25.0,43.0,109.0,0.473,0.75,0.378,29.0,43.0,1,8.0,226.0,Los Angeles Clippers,Portland Trail Blazers
22100147,2021,2021-11-08,1610612755,1610612752,96.0,0.385,0.813,0.325,20.0,47.0,103.0,0.44,0.769,0.325,25.0,55.0,0,-7.0,199.0,Philadelphia 76ers,New York Knicks
22100148,2021,2021-11-08,1610612741,1610612751,118.0,0.469,0.85,0.29,21.0,56.0,95.0,0.395,0.842,0.333,19.0,42.0,1,23.0,213.0,Chicago Bulls,Brooklyn Nets
22100149,2021,2021-11-08,1610612763,1610612750,125.0,0.5,0.846,0.393,28.0,51.0,118.0,0.423,0.826,0.378,23.0,45.0,1,7.0,243.0,Memphis Grizzlies,Minnesota Timberwolves
22100150,2021,2021-11-08,1610612742,1610612740,108.0,0.506,0.615,0.4,27.0,46.0,92.0,0.425,0.818,0.265,27.0,39.0,1,16.0,200.0,Dallas Mavericks,New Orleans Pelicans
22100151,2021,2021-11-08,1610612743,1610612748,113.0,0.462,0.708,0.293,28.0,49.0,96.0,0.397,0.84,0.361,22.0,37.0,1,17.0,209.0,Denver Nuggets,Miami Heat
22100152,2021,2021-11-08,1610612744,1610612737,127.0,0.478,0.955,0.409,31.0,39.0,113.0,0.463,0.769,0.395,21.0,35.0,1,14.0,240.0,Golden State Warriors,Atlanta Hawks
22100153,2021,2021-11-08,1610612758,1610612756,104.0,0.451,0.769,0.417,18.0,46.0,109.0,0.473,0.818,0.4,28.0,38.0,0,-5.0,213.0,Sacramento Kings,Phoenix Suns
22100154,2021,2021-11-08,1610612747,1610612766,126.0,0.484,0.714,0.406,30.0,51.0,123.0,0.434,0.821,0.333,23.0,55.0,1,3.0,249.0,Los Angeles Lakers,Charlotte Hornets
22100139,2021,2021-11-07,1610612761,1610612751,103.0,0.471,0.778,0.233,23.0,35.0,116.0,0.513,0.85,0.447,29.0,48.0,0,-13.0,219.0,Toronto Raptors,Brooklyn Nets
22100140,2021,2021-11-07,1610612752,1610612739,109.0,0.459,0.917,0.29,21.0,32.0,126.0,0.544,0.818,0.543,31.0,48.0,0,-17.0,235.0,New York Knicks,Cleveland Cavaliers
22100141,2021,2021-11-07,1610612753,1610612762,107.0,0.494,0.818,0.375,24.0,39.0,100.0,0.382,0.828,0.19,21.0,50.0,1,7.0,207.0,Orlando Magic,Utah Jazz
22100142,2021,2021-11-07,1610612764,1610612749,101.0,0.506,0.615,0.407,24.0,42.0,94.0,0.394,0.556,0.278,17.0,49.0,1,7.0,195.0,Washington Wizards,Milwaukee Bucks
22100143,2021,2021-11-07,1610612758,1610612754,91.0,0.369,0.864,0.294,20.0,33.0,94.0,0.446,0.778,0.24,13.0,54.0,0,-3.0,185.0,Sacramento Kings,Indiana Pacers
22100144,2021,2021-11-07,1610612760,1610612759,99.0,0.372,0.85,0.286,21.0,57.0,94.0,0.41,0.667,0.2,29.0,46.0,1,5.0,193.0,Oklahoma City Thunder,San Antonio Spurs
22100145,2021,2021-11-07,1610612744,1610612745,120.0,0.518,0.85,0.326,31.0,41.0,107.0,0.456,0.676,0.303,17.0,42.0,1,13.0,227.0,Golden State Warriors,Houston Rockets
22100146,2021,2021-11-07,1610612746,1610612766,120.0,0.477,0.952,0.375,24.0,50.0,106.0,0.406,0.778,0.303,20.0,44.0,1,14.0,226.0,Los Angeles Clippers,Charlotte Hornets
22100133,2021,2021-11-06,1610612743,1610612745,95.0,0.404,0.824,0.225,19.0,45.0,94.0,0.467,0.667,0.286,19.0,47.0,1,1.0,189.0,Denver Nuggets,Houston Rockets
22100134,2021,2021-11-06,1610612748,1610612762,118.0,0.603,0.765,0.524,30.0,36.0,115.0,0.518,0.737,0.333,26.0,31.0,1,3.0,233.0,Miami Heat,Utah Jazz
22100135,2021,2021-11-06,1610612741,1610612755,105.0,0.402,0.8,0.241,20.0,46.0,114.0,0.531,0.789,0.5,22.0,41.0,0,-9.0,219.0,Chicago Bulls,Philadelphia 76ers
22100136,2021,2021-11-06,1610612742,1610612738,107.0,0.526,0.857,0.333,19.0,40.0,104.0,0.488,0.688,0.29,20.0,36.0,1,3.0,211.0,Dallas Mavericks,Boston Celtics
22100137,2021,2021-11-06,1610612756,1610612737,121.0,0.511,0.81,0.326,26.0,42.0,117.0,0.433,0.87,0.394,18.0,50.0,1,4.0,238.0,Phoenix Suns,Atlanta Hawks
22100138,2021,2021-11-06,1610612757,1610612747,105.0,0.379,0.75,0.273,22.0,52.0,90.0,0.344,0.792,0.281,20.0,59.0,1,15.0,195.0,Portland Trail Blazers,Los Angeles Lakers
22100124,2021,2021-11-05,1610612765,1610612751,90.0,0.379,0.722,0.324,17.0,44.0,96.0,0.45,0.929,0.407,25.0,45.0,0,-6.0,186.0,Detroit Pistons,Brooklyn Nets
22100125,2021,2021-11-05,1610612753,1610612759,89.0,0.393,0.7,0.293,23.0,43.0,102.0,0.444,0.889,0.316,23.0,48.0,0,-13.0,191.0,Orlando Magic,San Antonio Spurs
22100126,2021,2021-11-05,1610612764,1610612763,115.0,0.583,0.538,0.4,34.0,53.0,87.0,0.354,0.765,0.194,19.0,39.0,1,28.0,202.0,Washington Wizards,Memphis Grizzlies
22100127,2021,2021-11-05,1610612761,1610612739,101.0,0.424,0.556,0.444,20.0,45.0,102.0,0.458,0.842,0.333,22.0,39.0,0,-1.0,203.0,Toronto Raptors,Cleveland Cavaliers
22100128,2021,2021-11-05,1610612749,1610612752,98.0,0.402,0.762,0.372,19.0,37.0,113.0,0.427,0.808,0.25,16.0,59.0,0,-15.0,211.0,Milwaukee Bucks,New York Knicks
22100129,2021,2021-11-05,1610612750,1610612746,84.0,0.348,0.714,0.327,17.0,42.0,104.0,0.409,0.813,0.214,18.0,62.0,0,-20.0,188.0,Minnesota Timberwolves,Los Angeles Clippers
22100130,2021,2021-11-05,1610612744,1610612740,126.0,0.516,0.857,0.4,36.0,49.0,85.0,0.352,0.75,0.25,23.0,42.0,1,41.0,211.0,Golden State Warriors,New Orleans Pelicans
22100131,2021,2021-11-05,1610612757,1610612754,110.0,0.488,0.867,0.436,27.0,42.0,106.0,0.489,0.6,0.333,28.0,40.0,1,4.0,216.0,Portland Trail Blazers,Indiana Pacers
22100132,2021,2021-11-05,1610612758,1610612766,140.0,0.552,0.846,0.5,29.0,56.0,110.0,0.467,0.619,0.314,29.0,28.0,1,30.0,250.0,Sacramento Kings,Charlotte Hornets
22100119,2021,2021-11-04,1610612765,1610612755,98.0,0.402,0.895,0.306,21.0,41.0,109.0,0.494,0.682,0.375,22.0,49.0,0,-11.0,207.0,Detroit Pistons,Philadelphia 76ers
22100120,2021,2021-11-04,1610612737,1610612762,98.0,0.427,0.808,0.25,18.0,32.0,116.0,0.506,0.739,0.415,30.0,46.0,0,-18.0,214.0,Atlanta Hawks,Utah Jazz
22100121,2021,2021-11-04,1610612748,1610612738,78.0,0.346,0.684,0.22,18.0,45.0,95.0,0.397,0.85,0.39,16.0,46.0,0,-17.0,173.0,Miami Heat,Boston Celtics
22100122,2021,2021-11-04,1610612756,1610612745,123.0,0.473,0.913,0.452,29.0,46.0,111.0,0.432,0.857,0.344,25.0,43.0,1,12.0,234.0,Phoenix Suns,Houston Rockets
22100123,2021,2021-11-04,1610612747,1610612760,104.0,0.415,0.824,0.364,22.0,49.0,107.0,0.425,0.692,0.366,23.0,50.0,0,-3.0,211.0,Los Angeles Lakers,Oklahoma City Thunder
22100108,2021,2021-11-03,1610612739,1610612757,107.0,0.527,0.778,0.5,29.0,43.0,104.0,0.444,0.647,0.351,24.0,39.0,1,3.0,211.0,Cleveland Cavaliers,Portland Trail Blazers
22100109,2021,2021-11-03,1610612754,1610612752,111.0,0.462,0.786,0.39,26.0,49.0,98.0,0.414,0.778,0.208,23.0,46.0,1,13.0,209.0,Indiana Pacers,New York Knicks
22100110,2021,2021-11-03,1610612753,1610612738,79.0,0.321,0.8,0.209,15.0,46.0,92.0,0.418,0.64,0.27,24.0,50.0,0,-13.0,171.0,Orlando Magic,Boston Celtics
22100111,2021,2021-11-03,1610612755,1610612741,103.0,0.494,0.714,0.429,24.0,35.0,98.0,0.463,0.889,0.286,19.0,47.0,1,5.0,201.0,Philadelphia 76ers,Chicago Bulls
22100112,2021,2021-11-03,1610612764,1610612761,100.0,0.436,0.8,0.25,19.0,44.0,109.0,0.466,0.85,0.4,17.0,42.0,0,-9.0,209.0,Washington Wizards,Toronto Raptors
22100113,2021,2021-11-03,1610612751,1610612737,117.0,0.489,0.75,0.458,34.0,42.0,108.0,0.436,0.867,0.371,23.0,52.0,1,9.0,225.0,Brooklyn Nets,Atlanta Hawks
22100114,2021,2021-11-03,1610612763,1610612743,108.0,0.519,0.571,0.471,28.0,36.0,106.0,0.473,0.923,0.296,24.0,44.0,1,2.0,214.0,Memphis Grizzlies,Denver Nuggets
22100115,2021,2021-11-03,1610612750,1610612746,115.0,0.457,0.938,0.35,27.0,39.0,126.0,0.603,0.917,0.583,33.0,35.0,0,-11.0,241.0,Minnesota Timberwolves,Los Angeles Clippers
22100116,2021,2021-11-03,1610612759,1610612742,108.0,0.489,0.75,0.333,25.0,40.0,109.0,0.43,0.724,0.235,21.0,56.0,0,-1.0,217.0,San Antonio Spurs,Dallas Mavericks
22100117,2021,2021-11-03,1610612744,1610612766,114.0,0.488,0.667,0.4,33.0,53.0,92.0,0.374,0.737,0.278,18.0,49.0,1,22.0,206.0,Golden State Warriors,Charlotte Hornets
22100118,2021,2021-11-03,1610612758,1610612740,112.0,0.525,0.818,0.333,27.0,37.0,99.0,0.43,0.867,0.353,24.0,40.0,1,13.0,211.0,Sacramento Kings,New Orleans Pelicans
22100103,2021,2021-11-02,1610612765,1610612749,89.0,0.323,0.7,0.17,21.0,43.0,117.0,0.5,0.762,0.459,28.0,52.0,0,-28.0,206.0,Detroit Pistons,Milwaukee Bucks
22100104,2021,2021-11-02,1610612742,1610612748,110.0,0.44,0.71,0.333,17.0,41.0,125.0,0.518,0.867,0.52,25.0,45.0,0,-15.0,235.0,Dallas Mavericks,Miami Heat
22100105,2021,2021-11-02,1610612762,1610612758,119.0,0.439,0.704,0.292,16.0,59.0,113.0,0.452,0.708,0.387,24.0,38.0,1,6.0,232.0,Utah Jazz,Sacramento Kings
22100106,2021,2021-11-02,1610612756,1610612740,112.0,0.524,0.944,0.346,32.0,42.0,100.0,0.396,0.938,0.333,21.0,43.0,1,12.0,212.0,Phoenix Suns,New Orleans Pelicans
22100107,2021,2021-11-02,1610612747,1610612745,119.0,0.527,0.75,0.24,26.0,43.0,117.0,0.527,0.417,0.381,27.0,38.0,1,2.0,236.0,Los Angeles Lakers,Houston Rockets
22100094,2021,2021-11-01,1610612766,1610612739,110.0,0.416,0.733,0.385,27.0,46.0,113.0,0.433,0.684,0.321,21.0,49.0,0,-3.0,223.0,Charlotte Hornets,Cleveland Cavaliers
22100095,2021,2021-11-01,1610612754,1610612759,131.0,0.571,0.75,0.474,37.0,39.0,118.0,0.528,0.714,0.5,34.0,36.0,1,13.0,249.0,Indiana Pacers,San Antonio Spurs
22100096,2021,2021-11-01,1610612755,1610612757,113.0,0.518,0.875,0.361,34.0,34.0,103.0,0.476,0.611,0.353,21.0,45.0,1,10.0,216.0,Philadelphia 76ers,Portland Trail Blazers
22100097,2021,2021-11-01,1610612737,1610612764,118.0,0.458,1.0,0.382,24.0,47.0,111.0,0.477,1.0,0.333,27.0,36.0,1,7.0,229.0,Atlanta Hawks,Washington Wizards
22100098,2021,2021-11-01,1610612738,1610612741,114.0,0.438,0.75,0.455,20.0,38.0,128.0,0.57,0.944,0.419,30.0,50.0,0,-14.0,242.0,Boston Celtics,Chicago Bulls
22100099,2021,2021-11-01,1610612752,1610612761,104.0,0.461,0.75,0.421,20.0,41.0,113.0,0.434,0.929,0.333,24.0,48.0,0,-9.0,217.0,New York Knicks,Toronto Raptors
22100100,2021,2021-11-01,1610612763,1610612743,106.0,0.454,0.714,0.382,20.0,55.0,97.0,0.443,0.667,0.237,27.0,40.0,1,9.0,203.0,Memphis Grizzlies,Denver Nuggets
22100101,2021,2021-11-01,1610612750,1610612753,97.0,0.371,0.579,0.275,21.0,47.0,115.0,0.451,0.8,0.395,21.0,51.0,0,-18.0,212.0,Minnesota Timberwolves,Orlando Magic
22100102,2021,2021-11-01,1610612746,1610612760,99.0,0.38,0.737,0.357,18.0,51.0,94.0,0.389,0.813,0.297,17.0,51.0,1,5.0,193.0,Los Angeles Clippers,Oklahoma City Thunder
